kind,id,etag,selfLink,volumeInfo.title,volumeInfo.authors,volumeInfo.publisher,volumeInfo.publishedDate,volumeInfo.description,volumeInfo.industryIdentifiers,volumeInfo.readingModes.text,volumeInfo.readingModes.image,volumeInfo.pageCount,volumeInfo.printType,volumeInfo.categories,volumeInfo.maturityRating,volumeInfo.allowAnonLogging,volumeInfo.contentVersion,volumeInfo.panelizationSummary.containsEpubBubbles,volumeInfo.panelizationSummary.containsImageBubbles,volumeInfo.imageLinks.smallThumbnail,volumeInfo.imageLinks.thumbnail,volumeInfo.language,volumeInfo.previewLink,volumeInfo.infoLink,volumeInfo.canonicalVolumeLink,saleInfo.country,saleInfo.saleability,saleInfo.isEbook,accessInfo.country,accessInfo.viewability,accessInfo.embeddable,accessInfo.publicDomain,accessInfo.textToSpeechPermission,accessInfo.epub.isAvailable,accessInfo.pdf.isAvailable,accessInfo.webReaderLink,accessInfo.accessViewStatus,accessInfo.quoteSharingAllowed,searchInfo.textSnippet,volumeInfo.subtitle,accessInfo.pdf.acsTokenLink,saleInfo.listPrice.amount,saleInfo.listPrice.currencyCode,saleInfo.retailPrice.amount,saleInfo.retailPrice.currencyCode,saleInfo.buyLink,saleInfo.offers,accessInfo.epub.acsTokenLink,volumeInfo.averageRating,volumeInfo.ratingsCount,accessInfo.epub.downloadLink,accessInfo.pdf.downloadLink
books#volume,YOhZygEACAAJ,4Y7yc2IqTb0,https://www.googleapis.com/books/v1/volumes/YOhZygEACAAJ,Bob Ross Paint with Water,['Editors of Thunder Bay Press'],Thunder Bay Press,7/28/20,"Add a happy stroke of water to create gorgeous landscapes inspired by Bob Ross’s art. Bob Ross charmed his audience with his whimsical, joyful style on the public television series The Joy of Painting, and now you too can paint almighty pictures in this watercolor painting book. Use the included paintbrush to apply gentle strokes of water to each of the 24 specially treated pages, and watch as the colors emerge and blend to create a beautiful Bob Ross masterpiece. This serene and peaceful book also contains 12 traditional coloring pages featuring even more of Bob’s works.","[{'type': 'ISBN_10', 'identifier': '1684129184'}, {'type': 'ISBN_13', 'identifier': '9781684129188'}]",FALSE,FALSE,0,BOOK,['Art'],NOT_MATURE,FALSE,preview-1.0.0,FALSE,FALSE,http://books.google.com/books/content?id=YOhZygEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=YOhZygEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en,http://books.google.com/books?id=YOhZygEACAAJ&dq=search+terms&hl=&cd=602&source=gbs_api,http://books.google.com/books?id=YOhZygEACAAJ&dq=search+terms&hl=&source=gbs_api,https://books.google.com/books/about/Bob_Ross_Paint_with_Water.html?hl=&id=YOhZygEACAAJ,US,NOT_FOR_SALE,FALSE,US,NO_PAGES,FALSE,FALSE,ALLOWED,FALSE,FALSE,http://play.google.com/books/reader?id=YOhZygEACAAJ&hl=&source=gbs_api,NONE,FALSE,"Bob Ross charmed his audience with his whimsical, joyful style on the public television series The Joy of Painting, and now you too can paint almighty pictures in this watercolor painting book.",,,,,,,,,,,,,
books#volume,Z2QEAAAAMBAJ,/tBEvFSDcgU,https://www.googleapis.com/books/v1/volumes/Z2QEAAAAMBAJ,The Advocate,,,12/13/94,"The Advocate is a lesbian, gay, bisexual, transgender (LGBT) monthly newsmagazine. Established in 1967, it is the oldest continuing LGBT publication in the United States.",,FALSE,TRUE,80,MAGAZINE,,NOT_MATURE,FALSE,1.1.1.0.preview.1,,,http://books.google.com/books/content?id=Z2QEAAAAMBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Z2QEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=Z2QEAAAAMBAJ&printsec=frontcover&dq=search+terms&hl=&cd=603&source=gbs_api,http://books.google.com/books?id=Z2QEAAAAMBAJ&dq=search+terms&hl=&source=gbs_api,https://books.google.com/books/about/The_Advocate.html?hl=&id=Z2QEAAAAMBAJ,US,NOT_FOR_SALE,FALSE,US,ALL_PAGES,TRUE,FALSE,ALLOWED,FALSE,FALSE,http://play.google.com/books/reader?id=Z2QEAAAAMBAJ&hl=&source=gbs_api,SAMPLE,FALSE,"The Advocate is a lesbian, gay, bisexual, transgender (LGBT) monthly newsmagazine. Established in 1967, it is the oldest continuing LGBT publication in the United States.",,,,,,,,,,,,,
books#volume,0vkkDwAAQBAJ,tLwgb4PLOWg,https://www.googleapis.com/books/v1/volumes/0vkkDwAAQBAJ,Developer Hegemony,['Erik Dietrich'],BlogIntoBook.com,,"It’s been said that software is eating the planet. The modern economy—the world itself—relies on technology. Demand for the people who can produce it far outweighs the supply. So why do developers occupy largely subordinate roles in the corporate structure? Developer Hegemony explores the past, present, and future of the corporation and what it means for developers. While it outlines problems with the modern corporate structure, it’s ultimately a play-by-play of how to leave the corporate carnival and control your own destiny. And it’s an emboldening, specific vision of what software development looks like in the world of developer hegemony—one where developers band together into partner firms of “efficiencers,” finally able to command the pay, respect, and freedom that’s earned by solving problems no one else can. Developers, if you grow tired of being treated like geeks who can only be trusted to take orders and churn out code, consider this your call to arms. Bring about the autonomous future that’s rightfully yours. It’s time for developer hegemony.",,FALSE,TRUE,,BOOK,['Business & Economics'],NOT_MATURE,TRUE,preview-1.0.0,FALSE,FALSE,http://books.google.com/books/content?id=0vkkDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=0vkkDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=0vkkDwAAQBAJ&pg=PP1&dq=search+terms&hl=&cd=604&source=gbs_api,https://play.google.com/store/books/details?id=0vkkDwAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=0vkkDwAAQBAJ,US,FOR_SALE,TRUE,US,PARTIAL,TRUE,FALSE,ALLOWED,FALSE,TRUE,http://play.google.com/books/reader?id=0vkkDwAAQBAJ&hl=&source=gbs_api,SAMPLE,FALSE,Bring about the autonomous future that’s rightfully yours. It’s time for developer hegemony.,The Future of Labor,,9.99,USD,9.99,USD,https://play.google.com/store/books/details?id=0vkkDwAAQBAJ&rdid=book-0vkkDwAAQBAJ&rdot=1&source=gbs_api,"[{'finskyOfferType': 1, 'listPrice': {'amountInMicros': 9990000, 'currencyCode': 'USD'}, 'retailPrice': {'amountInMicros': 9990000, 'currencyCode': 'USD'}, 'giftable': True}]",,,,,
books#volume,VWwXBwAAQBAJ,2DOoO7yCFgY,https://www.googleapis.com/books/v1/volumes/VWwXBwAAQBAJ,The Power of SMART Goals,"['Anne Conzemius', ""Jan O'Neill""]",Solution Tree Press,4/1/09,"Help staff focus on results, and implement SMART (Strategic and specific, Measurable, Attainable, Results based, and Time bound) goals to transform your school into a place where every student meets or exceeds standards. The authors present four success stories from real SMART schools and several frameworks for adult and student goal setting that lead to real results.","[{'type': 'ISBN_13', 'identifier': '9781934009925'}, {'type': 'ISBN_10', 'identifier': '193400992X'}]",TRUE,TRUE,264,BOOK,['Education'],NOT_MATURE,TRUE,1.1.1.0.preview.3,FALSE,FALSE,http://books.google.com/books/content?id=VWwXBwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=VWwXBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=VWwXBwAAQBAJ&pg=PP1&dq=search+terms&hl=&cd=605&source=gbs_api,https://play.google.com/store/books/details?id=VWwXBwAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=VWwXBwAAQBAJ,US,FOR_SALE,TRUE,US,PARTIAL,TRUE,FALSE,ALLOWED,TRUE,TRUE,http://play.google.com/books/reader?id=VWwXBwAAQBAJ&hl=&source=gbs_api,SAMPLE,FALSE,"Help staff focus on results, and implement SMART (Strategic and specific, Measurable, Attainable, Results based, and Time bound) goals to transform your school into a place where every student meets or exceeds standards.",Using Goals to Improve Student Learning,http://books.google.com/books/download/The_Power_of_SMART_Goals-sample-pdf.acsm?id=VWwXBwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,37.99,USD,30.39,USD,https://play.google.com/store/books/details?id=VWwXBwAAQBAJ&rdid=book-VWwXBwAAQBAJ&rdot=1&source=gbs_api,"[{'finskyOfferType': 1, 'listPrice': {'amountInMicros': 37990000, 'currencyCode': 'USD'}, 'retailPrice': {'amountInMicros': 30390000, 'currencyCode': 'USD'}, 'giftable': True}]",http://books.google.com/books/download/The_Power_of_SMART_Goals-sample-epub.acsm?id=VWwXBwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,5,1,,
books#volume,aegqGjO2-KAC,4zXnX4KOZkQ,https://www.googleapis.com/books/v1/volumes/aegqGjO2-KAC,Old-House Journal,,,2008-07,"Old-House Journal is the original magazine devoted to restoring and preserving old houses. For more than 35 years, our mission has been to help old-house owners repair, restore, update, and decorate buildings of every age and architectural style. Each issue explores hands-on restoration techniques, practical architectural guidelines, historical overviews, and homeowner stories--all in a trusted, authoritative voice.",,FALSE,TRUE,96,MAGAZINE,,NOT_MATURE,FALSE,0.0.1.0.preview.1,,,http://books.google.com/books/content?id=aegqGjO2-KAC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=aegqGjO2-KAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=aegqGjO2-KAC&printsec=frontcover&dq=search+terms&hl=&cd=606&source=gbs_api,http://books.google.com/books?id=aegqGjO2-KAC&dq=search+terms&hl=&source=gbs_api,https://books.google.com/books/about/Old_House_Journal.html?hl=&id=aegqGjO2-KAC,US,NOT_FOR_SALE,FALSE,US,ALL_PAGES,TRUE,FALSE,ALLOWED,FALSE,FALSE,http://play.google.com/books/reader?id=aegqGjO2-KAC&hl=&source=gbs_api,SAMPLE,FALSE,Old-House Journal is the original magazine devoted to restoring and preserving old houses.,,,,,,,,,,,,,
books#volume,fiWouwEACAAJ,PkYBpPkAL+g,https://www.googleapis.com/books/v1/volumes/fiWouwEACAAJ,Funster Crossword Puzzle Book for Adults,['Charles Timmerman'],,9/7/18,Crossword puzzles that are fun for everyone! 101 puzzles for hours of entertainment. Frustration-free with just the right level of challenge. Large-print puzzles that are easy to read. Giant grids make it simple to enter letters.,"[{'type': 'ISBN_10', 'identifier': '1732173710'}, {'type': 'ISBN_13', 'identifier': '9781732173712'}]",FALSE,FALSE,225,BOOK,,NOT_MATURE,FALSE,preview-1.0.0,FALSE,FALSE,http://books.google.com/books/content?id=fiWouwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=fiWouwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en,http://books.google.com/books?id=fiWouwEACAAJ&dq=search+terms&hl=&cd=607&source=gbs_api,http://books.google.com/books?id=fiWouwEACAAJ&dq=search+terms&hl=&source=gbs_api,https://books.google.com/books/about/Funster_Crossword_Puzzle_Book_for_Adults.html?hl=&id=fiWouwEACAAJ,US,NOT_FOR_SALE,FALSE,US,NO_PAGES,FALSE,FALSE,ALLOWED,FALSE,FALSE,http://play.google.com/books/reader?id=fiWouwEACAAJ&hl=&source=gbs_api,NONE,FALSE,Crossword puzzles that are fun for everyone! 101 puzzles for hours of entertainment. Frustration-free with just the right level of challenge. Large-print puzzles that are easy to read. Giant grids make it simple to enter letters.,101 Large-Print Easy Puzzles,,,,,,,,,,,,
books#volume,E0AEAAAAMBAJ,SoMGRNyyimw,https://www.googleapis.com/books/v1/volumes/E0AEAAAAMBAJ,LIFE,,,2/11/72,"LIFE Magazine is the treasured photographic magazine that chronicled the 20th Century. It now lives on at LIFE.com, the largest, most amazing collection of professional photography on the internet. Users can browse, search and view photos of today’s people and events. They have free access to share, print and post images for personal use.",,FALSE,TRUE,82,MAGAZINE,,NOT_MATURE,FALSE,0.0.1.0.preview.1,,,http://books.google.com/books/content?id=E0AEAAAAMBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=E0AEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=E0AEAAAAMBAJ&printsec=frontcover&dq=search+terms&hl=&cd=608&source=gbs_api,http://books.google.com/books?id=E0AEAAAAMBAJ&dq=search+terms&hl=&source=gbs_api,https://books.google.com/books/about/LIFE.html?hl=&id=E0AEAAAAMBAJ,US,NOT_FOR_SALE,FALSE,US,ALL_PAGES,TRUE,FALSE,ALLOWED,FALSE,FALSE,http://play.google.com/books/reader?id=E0AEAAAAMBAJ&hl=&source=gbs_api,SAMPLE,FALSE,"LIFE Magazine is the treasured photographic magazine that chronicled the 20th Century. It now lives on at LIFE.com, the largest, most amazing collection of professional photography on the internet.",,,,,,,,,,,,,
books#volume,Tc8DAAAAMBAJ,B+pOLJwEn8U,https://www.googleapis.com/books/v1/volumes/Tc8DAAAAMBAJ,Popular Mechanics,,,2001-11,"Popular Mechanics inspires, instructs and influences readers to help them master the modern world. Whether it’s practical DIY home-improvement tips, gadgets and digital technology, information on the newest cars or the latest breakthroughs in science -- PM is the ultimate guide to our high-tech lifestyle.",,FALSE,TRUE,140,MAGAZINE,,NOT_MATURE,FALSE,0.0.2.0.preview.1,FALSE,FALSE,http://books.google.com/books/content?id=Tc8DAAAAMBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Tc8DAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=Tc8DAAAAMBAJ&printsec=frontcover&dq=search+terms&hl=&cd=609&source=gbs_api,http://books.google.com/books?id=Tc8DAAAAMBAJ&dq=search+terms&hl=&source=gbs_api,https://books.google.com/books/about/Popular_Mechanics.html?hl=&id=Tc8DAAAAMBAJ,US,NOT_FOR_SALE,FALSE,US,ALL_PAGES,TRUE,FALSE,ALLOWED,FALSE,FALSE,http://play.google.com/books/reader?id=Tc8DAAAAMBAJ&hl=&source=gbs_api,SAMPLE,FALSE,"Whether it’s practical DIY home-improvement tips, gadgets and digital technology, information on the newest cars or the latest breakthroughs in science -- PM is the ultimate guide to our high-tech lifestyle.",,,,,,,,,,4,1,,
books#volume,v7O8ndnxWsUC,RjN2C0biEeM,https://www.googleapis.com/books/v1/volumes/v7O8ndnxWsUC,Old-House Journal,,,1994-11,"Old-House Journal is the original magazine devoted to restoring and preserving old houses. For more than 35 years, our mission has been to help old-house owners repair, restore, update, and decorate buildings of every age and architectural style. Each issue explores hands-on restoration techniques, practical architectural guidelines, historical overviews, and homeowner stories--all in a trusted, authoritative voice.",,FALSE,TRUE,82,MAGAZINE,,NOT_MATURE,FALSE,0.0.1.0.preview.1,,,http://books.google.com/books/content?id=v7O8ndnxWsUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=v7O8ndnxWsUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=v7O8ndnxWsUC&printsec=frontcover&dq=search+terms&hl=&cd=610&source=gbs_api,http://books.google.com/books?id=v7O8ndnxWsUC&dq=search+terms&hl=&source=gbs_api,https://books.google.com/books/about/Old_House_Journal.html?hl=&id=v7O8ndnxWsUC,US,NOT_FOR_SALE,FALSE,US,ALL_PAGES,TRUE,FALSE,ALLOWED,FALSE,FALSE,http://play.google.com/books/reader?id=v7O8ndnxWsUC&hl=&source=gbs_api,SAMPLE,FALSE,Old-House Journal is the original magazine devoted to restoring and preserving old houses.,,,,,,,,,,5,1,,
books#volume,vcU3AAAAQBAJ,l6XoKttye08,https://www.googleapis.com/books/v1/volumes/vcU3AAAAQBAJ,Understanding Digital Marketing,"['Damian Ryan', 'Calvin Jones']",Kogan Page Publishers,3/3/12,"Digital marketing now represents 25% of the marketing spend in the UK and this is predicted to move to 50% or higher within the next three years. Understanding Digital Marketing looks at the world of digital marketing: how it got started, how it got to where it is today, and where the thought leaders in the industry believe it is headed in the future. This authoritative title demonstrates how to harness the power of digital media and use it to achieve the utmost success in business, now and in the future.Understanding Digital Marketing deals with every key topic in detail, including:search marketing,social media, Google, mobile marketing, affiliate marketing, e-mail marketing, customer engagement and digital marketing strategies. Essential reading for both practitioners and students alike, and including real-world examples of digital marketing successes and expert opinions, Understanding Digital Marketing provides you with tools to utilize the power of the internet to take your company wherever you want it to go.","[{'type': 'ISBN_13', 'identifier': '9780749464288'}, {'type': 'ISBN_10', 'identifier': '0749464283'}]",TRUE,TRUE,304,BOOK,['Business & Economics'],NOT_MATURE,TRUE,1.2.2.0.preview.3,FALSE,FALSE,http://books.google.com/books/content?id=vcU3AAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=vcU3AAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=vcU3AAAAQBAJ&printsec=frontcover&dq=search+terms&hl=&cd=611&source=gbs_api,http://books.google.com/books?id=vcU3AAAAQBAJ&dq=search+terms&hl=&source=gbs_api,https://books.google.com/books/about/Understanding_Digital_Marketing.html?hl=&id=vcU3AAAAQBAJ,US,NOT_FOR_SALE,FALSE,US,PARTIAL,TRUE,FALSE,ALLOWED,TRUE,TRUE,http://play.google.com/books/reader?id=vcU3AAAAQBAJ&hl=&source=gbs_api,SAMPLE,FALSE,Digital marketing now represents 25% of the marketing spend in the UK and this is predicted to move to 50% or higher within the next three years.,Marketing Strategies for Engaging the Digital Generation,http://books.google.com/books/download/Understanding_Digital_Marketing-sample-pdf.acsm?id=vcU3AAAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,,,,,,,http://books.google.com/books/download/Understanding_Digital_Marketing-sample-epub.acsm?id=vcU3AAAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,5,1,,
books#volume,r2UXBwAAQBAJ,XnY2kGVuWPA,https://www.googleapis.com/books/v1/volumes/r2UXBwAAQBAJ,District Leadership That Works,"['Robert J. Marzano', 'Timothy Waters']",Solution Tree Press,11/1/09,"Bridge the great divide between distanced administrative duties and daily classroom impact. This book introduces a top-down power mechanism called defined autonomy, a concept that focuses on district-defined, nonnegotiable, common goals and a system of accountability supported by assessment tools. Defined autonomy creates an effective balance of centralized direction and individualized empowerment that allows building-level staff the stylistic freedom to respond quickly and effectively to student failure.","[{'type': 'ISBN_13', 'identifier': '9781935542360'}, {'type': 'ISBN_10', 'identifier': '1935542362'}]",TRUE,TRUE,128,BOOK,['Education'],NOT_MATURE,TRUE,1.1.1.0.preview.3,FALSE,FALSE,http://books.google.com/books/content?id=r2UXBwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=r2UXBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=r2UXBwAAQBAJ&printsec=frontcover&dq=search+terms&hl=&cd=612&source=gbs_api,https://play.google.com/store/books/details?id=r2UXBwAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=r2UXBwAAQBAJ,US,FOR_SALE,TRUE,US,PARTIAL,TRUE,FALSE,ALLOWED,TRUE,TRUE,http://play.google.com/books/reader?id=r2UXBwAAQBAJ&hl=&source=gbs_api,SAMPLE,FALSE,"This book introduces a top-down power mechanism called defined autonomy, a concept that focuses on district-defined, nonnegotiable, common goals and a system of accountability supported by assessment tools.",Striking the Right Balance,http://books.google.com/books/download/District_Leadership_That_Works-sample-pdf.acsm?id=r2UXBwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,34.99,USD,19.24,USD,https://play.google.com/store/books/details?id=r2UXBwAAQBAJ&rdid=book-r2UXBwAAQBAJ&rdot=1&source=gbs_api,"[{'finskyOfferType': 1, 'listPrice': {'amountInMicros': 34990000, 'currencyCode': 'USD'}, 'retailPrice': {'amountInMicros': 19240000, 'currencyCode': 'USD'}, 'giftable': True}]",http://books.google.com/books/download/District_Leadership_That_Works-sample-epub.acsm?id=r2UXBwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,,,,
books#volume,gfem7O38h6MC,umnolIxnYeg,https://www.googleapis.com/books/v1/volumes/gfem7O38h6MC,Reproductive Politics,['Rickie Solinger'],Oxford University Press,2/27/13,"The term ""reproductive politics"" was coined by feminists in the 1970s to describe contemporary Roe v. Wade-era power struggles over contraception and abortion, adoption and surrogacy, and other satellite issues. Forty years later, questions about reproductive rights are just as complex--and controversial--as they were then. Focusing mainly on the United States, Reproductive Politics: What Everyone Needs to Know® explores the legal, political, religious, social, ethical, and medical dimensions of this hotly contested arena. Tracing the historical roots of reproductive politics up through the present, Rickie Solinger considers a range of topics from abortion and contraception to health care reform and assisted reproductive technologies. Solinger tackles some of the most contentious questions up for debate today, including the definition of ""fetal personhood,"" and the roles poverty and welfare policy play in shaping reproductive rights. The answers she provides are informative, balanced, and sometimes quite surprising. Offering a wide range of information in an accessible and engaging manner, Reproductive Politics: What Everyone Needs to Know® orients readers and provides the knowledge necessary to follow the debates in this important and continually evolving field. What Everyone Needs to Know® is a registered trademark of Oxford University Press.","[{'type': 'ISBN_13', 'identifier': '9780199930043'}, {'type': 'ISBN_10', 'identifier': '019993004X'}]",TRUE,TRUE,240,BOOK,['Health & Fitness'],NOT_MATURE,FALSE,3.5.5.0.preview.3,FALSE,FALSE,http://books.google.com/books/content?id=gfem7O38h6MC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=gfem7O38h6MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=gfem7O38h6MC&pg=PP1&dq=search+terms&hl=&cd=613&source=gbs_api,https://play.google.com/store/books/details?id=gfem7O38h6MC&source=gbs_api,https://play.google.com/store/books/details?id=gfem7O38h6MC,US,FOR_SALE,TRUE,US,PARTIAL,TRUE,FALSE,ALLOWED,TRUE,TRUE,http://play.google.com/books/reader?id=gfem7O38h6MC&hl=&source=gbs_api,SAMPLE,FALSE,The term &quot;reproductive politics&quot; was coined by feminists in the 1970s to describe contemporary Roe v.,What Everyone Needs to Know®,http://books.google.com/books/download/Reproductive_Politics-sample-pdf.acsm?id=gfem7O38h6MC&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,10.99,USD,8.79,USD,https://play.google.com/store/books/details?id=gfem7O38h6MC&rdid=book-gfem7O38h6MC&rdot=1&source=gbs_api,"[{'finskyOfferType': 1, 'listPrice': {'amountInMicros': 10990000, 'currencyCode': 'USD'}, 'retailPrice': {'amountInMicros': 8790000, 'currencyCode': 'USD'}, 'giftable': True}]",http://books.google.com/books/download/Reproductive_Politics-sample-epub.acsm?id=gfem7O38h6MC&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,,,,
books#volume,20UEAAAAMBAJ,UU6PnVqcj0E,https://www.googleapis.com/books/v1/volumes/20UEAAAAMBAJ,LIFE,,,2/10/61,"LIFE Magazine is the treasured photographic magazine that chronicled the 20th Century. It now lives on at LIFE.com, the largest, most amazing collection of professional photography on the internet. Users can browse, search and view photos of today’s people and events. They have free access to share, print and post images for personal use.",,FALSE,TRUE,108,MAGAZINE,,NOT_MATURE,FALSE,0.0.1.0.preview.1,,,http://books.google.com/books/content?id=20UEAAAAMBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=20UEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=20UEAAAAMBAJ&printsec=frontcover&dq=search+terms&hl=&cd=614&source=gbs_api,http://books.google.com/books?id=20UEAAAAMBAJ&dq=search+terms&hl=&source=gbs_api,https://books.google.com/books/about/LIFE.html?hl=&id=20UEAAAAMBAJ,US,NOT_FOR_SALE,FALSE,US,ALL_PAGES,TRUE,FALSE,ALLOWED,FALSE,FALSE,http://play.google.com/books/reader?id=20UEAAAAMBAJ&hl=&source=gbs_api,SAMPLE,FALSE,"LIFE Magazine is the treasured photographic magazine that chronicled the 20th Century. It now lives on at LIFE.com, the largest, most amazing collection of professional photography on the internet.",,,,,,,,,,,,,
books#volume,yfgDAAAAMBAJ,SWH2HCg4r6Y,https://www.googleapis.com/books/v1/volumes/yfgDAAAAMBAJ,American Motorcyclist,,,1964-04,"American Motorcyclist magazine, the official journal of the American Motorcyclist Associaton, tells the stories of the people who make motorcycling the sport that it is. It's available monthly to AMA members. Become a part of the largest, most diverse and most enthusiastic group of riders in the country by visiting our website or calling 800-AMA-JOIN.",,FALSE,TRUE,48,MAGAZINE,,NOT_MATURE,FALSE,0.0.1.0.preview.1,,,http://books.google.com/books/content?id=yfgDAAAAMBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=yfgDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.com/books?id=yfgDAAAAMBAJ&printsec=frontcover&dq=search+terms&hl=&cd=615&source=gbs_api,http://books.google.com/books?id=yfgDAAAAMBAJ&dq=search+terms&hl=&source=gbs_api,https://books.google.com/books/about/American_Motorcyclist.html?hl=&id=yfgDAAAAMBAJ,US,NOT_FOR_SALE,FALSE,US,ALL_PAGES,TRUE,FALSE,ALLOWED,FALSE,FALSE,http://play.google.com/books/reader?id=yfgDAAAAMBAJ&hl=&source=gbs_api,SAMPLE,FALSE,"American Motorcyclist magazine, the official journal of the American Motorcyclist Associaton, tells the stories of the people who make motorcycling the sport that it is. It&#39;s available monthly to AMA members.",,,,,,,,,,,,,
